SurveyID,SurveyTitle,ResponseID,Module Type,Training Level,Module Title,Tools Used,Certificate Of Attendance,(Estimated) male learners enrolled,(Estimated) female learners enrolled,(Estimated) non-binary learners enrolled,Number of learners cybersecurity self-trained,Students Successfully Completed,EduBackgroundLessThanHighschool,EduBackgroundHighSchoolDiploma,EduBackgroundCollegeNoDegree,EduBackgroundUndergraduate,EduBackgroundMaster,EduBackgroundPhD,EduBackgroundOther,People Reporting Improved Employment Situation,Recommendations For Best Practices,Recommendations For Expanding,Recommendations For Future Initiatives,Q15_Value,Q15_Text,Q16_Value,Q16_Text,Q17_Value,Q17_Text,Q18_Value,Q18_Text,Q19_Value,Q19_Text,Q20_Value,Q20_Text,Q21_Value,Q21_Text,Q22_Value,Q22_Text,Q23_Value,Q23_Text,Q24_Value,Q24_Text,Q25_Value,Q25_Text,Q26_Value,Q26_Text,Q27_Value,Q27_Text,Q28_Value,Q28_Text,Q29_Value,Q29_Text,Q30_Value,Q30_Text,Q31_Value,Q31_Text,Q32_Value,Q32_Text,Q33_Value,Q33_Text,Q34_Value,Q34_Text,Q35_Value,Q35_Text,Q36_Value,Q36_Text,Q37_Value,Q38_Value
31,Data Protection Impact Assessment,155,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,6,6 - To a Large Extent,6,6 - Likely,8,8,,
31,Data Protection Impact Assessment,157,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,,,,,,,,,,,,,4,4 - Neutral,,,,,,,1,1 - Not Relevant at All,4,4 - To a Moderate Extent,5,5 - Slightly Likely,8,8,,
31,Data Protection Impact Assessment,158,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,5,5 - Moderately Relevant,5,5 - To a Fairly Large Extent,5,5 - Slightly Likely,10,10 - Extremely likely,,
31,Data Protection Impact Assessment,161,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,6,6 - Very Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,"I liked the way the instructor teaches and interacts with the learners. The topic was quite interesting, the teaching and the additional material (the Black Mirror episode) made it engaging. We should've had more time for the practical part, but the instructor's availability and the offer of discussing the lecture material throughout the Summer School is quite amazing and motivating."
31,Data Protection Impact Assessment,162,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,,,,,,,,,,,,,6,6 - Satisfied,,,,,,,5,5 - Moderately Relevant,4,4 - To a Moderate Extent,5,5 - Slightly Likely,8,8,,
31,Data Protection Impact Assessment,165,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,6,6 - Very Relevant,6,6 - To a Large Extent,6,6 - Likely,9,9,,
31,Data Protection Impact Assessment,168,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,,,,,,,,,,,,,6,6 - Satisfied,,,,,,,5,5 - Moderately Relevant,5,5 - To a Fairly Large Extent,5,5 - Slightly Likely,9,9,,
31,Data Protection Impact Assessment,173,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,5,5 - Moderately Relevant,4,4 - To a Moderate Extent,5,5 - Slightly Likely,10,10 - Extremely likely,,
31,Data Protection Impact Assessment,175,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,,,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
31,Data Protection Impact Assessment,178,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,6,6 - Satisfied,4,4 - Neutral,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,5,5 - Somewhat Satisfied,,,,,,,4,4 - Somewhat Relevant,1,1 - Not at All,5,5 - Slightly Likely,9,9,,
31,Data Protection Impact Assessment,182,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,6,6 - Very Relevant,7,7 - To a Very Large Extent,6,6 - Likely,9,9,,
31,Data Protection Impact Assessment,186,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,6,6 - Satisfied,,,,,,,6,6 - Very Relevant,6,6 - To a Large Extent,6,6 - Likely,10,10 - Extremely likely,,
31,Data Protection Impact Assessment,188,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,7,7,More practical examples and stories,
31,Data Protection Impact Assessment,192,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,4,4 - Neutral,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,4,4 - To a Moderate Extent,4,4 - Neutral,10,10 - Extremely likely,,
31,Data Protection Impact Assessment,195,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,,,,,,,,,,,,,5,5 - Somewhat Satisfied,,,,,,,5,5 - Moderately Relevant,6,6 - To a Large Extent,6,6 - Likely,9,9,,"I think it would be much better and easier for everyone for the slides from all the lectures, not just this one, to be provided shortly after the lecture ends (preferably before the end of the day) so that students can go over the slides and brush up on what was talked about that day."
31,Data Protection Impact Assessment,199,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,6,6 - Satisfied,,,,,,,4,4 - Somewhat Relevant,3,3 - To a Small Extent,4,4 - Neutral,5,5,,
31,Data Protection Impact Assessment,200,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,4,4 - Somewhat Relevant,4,4 - To a Moderate Extent,6,6 - Likely,8,8,"I really loved practical example of showing a Nosedive episode and exercise of identifying all the ways you could exploit system shown in episode. Even though the professor is encouraging us to talk with her about the risk we identified during breaks, it would be much better if she had another time slot where it could be made like a group discussion and we could hear what others have identified.",
31,Data Protection Impact Assessment,201,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,,,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,6,6 - Satisfied,,,,,,,4,4 - Somewhat Relevant,5,5 - To a Fairly Large Extent,4,4 - Neutral,9,9,,
31,Data Protection Impact Assessment,239,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,4,4 - Neutral,4,4 - Neutral,4,4 - Neutral,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,6,6 - Very Relevant,2,2 - To a Very Small Extent,3,3 - Slightly Unlikely,5,5,,
31,Data Protection Impact Assessment,265,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,6,6 - To a Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
31,Data Protection Impact Assessment,299,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
31,Data Protection Impact Assessment,499,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,6,6 - Likely,9,9,,
31,Data Protection Impact Assessment,525,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,4,4 - Somewhat Relevant,5,5 - To a Fairly Large Extent,1,1 - Extremely Unlikely,6,6,,
32,Data Security and Anonymity,172,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,"Quite an interesting lecture. The topic was engaging, and I loved that we got a glimpse into the lecturer's job through real-life examples and cases the lecturer has worked on, while also learning how the theory is applied in real life."
32,Data Security and Anonymity,174,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,6,6 - Very Relevant,5,5 - To a Fairly Large Extent,6,6 - Likely,8,8,,
32,Data Security and Anonymity,176,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,9,9,This was a really good lecture,
32,Data Security and Anonymity,179,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,5,5 - Moderately Relevant,4,4 - To a Moderate Extent,5,5 - Slightly Likely,10,10 - Extremely likely,,
32,Data Security and Anonymity,180,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,9,9,,
32,Data Security and Anonymity,181,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,4,4 - Neutral,5,5 - Somewhat Satisfied,4,4 - Neutral,5,5 - Somewhat Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,4,4 - Neutral,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,2,2 - Low Relevance ,1,1 - Not at All,1,1 - Extremely Unlikely,5,5,,
32,Data Security and Anonymity,183,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
32,Data Security and Anonymity,184,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,9,9,,
32,Data Security and Anonymity,185,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,4,4 - Somewhat Relevant,6,6 - To a Large Extent,6,6 - Likely,8,8,,Lesson was very interesting and engaging. It was fun to learn about data anonymization and data security.
32,Data Security and Anonymity,187,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,6,6 - Satisfied,,,,,,,,,,,,,6,6 - Satisfied,,,,,,,6,6 - Very Relevant,4,4 - To a Moderate Extent,6,6 - Likely,9,9,,
32,Data Security and Anonymity,189,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
32,Data Security and Anonymity,190,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,6,6 - Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,,,,,,,,,,,,,6,6 - Satisfied,,,,,,,6,6 - Very Relevant,3,3 - To a Small Extent,5,5 - Slightly Likely,7,7,,
32,Data Security and Anonymity,191,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,4,4 - Neutral,4,4 - Neutral,4,4 - Neutral,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,4,4 - Neutral,,,,,,,,,,,,,6,6 - Satisfied,,,,,,,5,5 - Moderately Relevant,3,3 - To a Small Extent,3,3 - Slightly Unlikely,6,6,,
32,Data Security and Anonymity,193,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,4,4 - Somewhat Relevant,5,5 - To a Fairly Large Extent,4,4 - Neutral,10,10 - Extremely likely,,
32,Data Security and Anonymity,194,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,6,6 - Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,4,4 - Somewhat Relevant,5,5 - To a Fairly Large Extent,4,4 - Neutral,10,10 - Extremely likely,,
32,Data Security and Anonymity,196,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,5,5 - Somewhat Satisfied,6,6 - Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,6,6 - Satisfied,5,5 - Somewhat Satisfied,,,,,,,,,,,,,5,5 - Somewhat Satisfied,,,,,,,4,4 - Somewhat Relevant,6,6 - To a Large Extent,4,4 - Neutral,8,8,"It's sort of difficult to follow along on your computer how to use the applications, even if the professor doesn't speak quickly, so you get lost in some steps. It was easier to just look at what the professor was doing, but in my opinion it would be better to follow along. Here it would be useful to have the slides later if you want to see how to use the app. ",
32,Data Security and Anonymity,198,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,7,7 - Very Satisfied,,,,,,,,,,,,,7,7 - Very Satisfied,,,,,,,7,7 - Extremely Relevant,7,7 - To a Very Large Extent,7,7 - Extremely Likely,10,10 - Extremely likely,,
32,Data Security and Anonymity,202,Workshop (W),Basic,CSP005 - Data Protection and Privacy Technologies,.,"Yes, only for full attendance",26,15,0,23,33,0,5,0,22,10,3,1,,None,None,None,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,5,5 - Somewhat Satisfied,6,6 - Satisfied,7,7 - Very Satisfied,5,5 - Somewhat Satisfied,,,,,,,,,,,,,6,6 - Satisfied,,,,,,,4,4 - Somewhat Relevant,5,5 - To a Fairly Large Extent,5,5 - Slightly Likely,8,8,,
